IDA	IDB	Label
YGL223C	YNL051W	positive
YDR121W	YJL166W	negative
YBL003C	YPL065W	negative
YDR016C	YHR157W	negative
YML105C	YGR082W	negative
YML098W	Q0080	negative
YLR234W	YPL237W	negative
YGR206W	YNL248C	negative
YFL018C	YDR173C	negative
YMR224C	YMR309C	negative
YHL029C	YHL025W	negative
YIL035C	YDR265W	negative
YKL190W	YHR129C	negative
YBL045C	YOR279C	negative
YOL013C	YDR356W	negative
YIL021W	YOR151C	positive
YDR478W	YJR033C	negative
YFR028C	YHR186C	negative
YML071C	YHR196W	negative
YPR182W	YHR186C	negative
YER112W	YPL076W	negative
YER178W	YGR047C	negative
YER164W	YLR055C	positive
YBR288C	YPL011C	negative
YDR298C	YGR179C	negative
YPL038W	YER072W	negative
YNL127W	YNL127W	positive
YJL029C	YPL235W	negative
YHR001W-A	Q0105	positive
YDL088C	YPR041W	negative
YPL180W	YDL159W	negative
YFR051C	YMR117C	negative
YJL111W	YDL043C	negative
YCR020C-A	YGL112C	negative
YJL143W	YJL210W	negative
YBR283C	YDR378C	negative
YOL005C	YBR171W	negative
YIL026C	YER083C	negative
YBL084C	YDL008W	positive
YOL148C	YDR484W	negative
YMR231W	YLR055C	negative
YLR007W	YLR007W	positive
YBR079C	YLR238W	negative
YJR121W	YPL078C	positive
YLR272C	YJL054W	negative
YDL100C	YOR340C	negative
YLR384C	YLR384C	positive
YAL011W	YMR261C	negative
YOL077W-A	YDR235W	negative
YLR088W	YLR005W	negative
YDR322C-A	YLR409C	negative
YML077W	YAR003W	negative
YGR074W	YER178W	negative
YMR203W	YNL113W	negative
YGR252W	YMR236W	positive
YDL111C	YLR170C	negative
YML049C	YPL234C	negative
YER093C	YDR289C	negative
YPR018W	YPR018W	positive
YOR110W	YOR103C	negative
YDL132W	YEL059C-A	negative
YBL074C	YMR035W	negative
YKL081W	YDL002C	negative
YDR121W	YDL100C	negative
YOR211C	YHR143W-A	negative
YOR317W	YKL052C	negative
YOR297C	YJL179W	negative
YAL041W	YEL024W	negative
YOR232W	YHR077C	negative
YJL002C	YOL012C	negative
YKR008W	YDR407C	negative
YOR260W	YER112W	negative
YMR025W	YHR012W	negative
YGR008C	YOR213C	negative
YOR159C	YNL286W	positive
YJR075W	YJR075W	positive
YOL012C	YLR119W	negative
YDR434W	YDR080W	negative
YIL126W	YCR020C-A	negative
YNL222W	YGL187C	negative
YFL009W	YPR105C	negative
YAL030W	YDL040C	negative
YPL122C	YDR178W	negative
YMR263W	YHR077C	negative
YPL175W	YPL038W	negative
YPL243W	YLR395C	negative
YPR182W	YLR147C	positive
YNL127W	YPL138C	negative
YMR246W	YDR108W	negative
YGL150C	YJL081C	positive
YEL018W	YPL152W	negative
YLR457C	YPL007C	negative
YER027C	YPL195W	negative
YPR133W-A	YOR250C	negative
YNL330C	YGL022W	negative
YBR079C	YHR026W	negative
YNL250W	YGR009C	negative
YHL025W	YOR212W	negative
YBR281C	YJL166W	negative
YLR129W	YIL076W	negative
YKL135C	YLR319C	negative
YPR133W-A	YAL024C	negative
YNL021W	YCR095C	negative
YIL061C	YML057W	negative
YKR007W	YER018C	negative
YLR378C	YOR224C	negative
YHR081W	YHR069C	positive
YGL022W	YHR196W	negative
YLR330W	YBR010W	negative
YLR148W	YNL286W	negative
YOR224C	YDR404C	positive
YNL072W	YBL099W	negative
YHR118C	YJL034W	negative
YJL148W	YJR063W	positive
YGR009C	YDR178W	negative
YGR193C	YDR235W	negative
YNL047C	YJL176C	negative
YDR013W	YNL286W	negative
YDR253C	YER025W	negative
YHR001W-A	YMR270C	negative
YDR437W	YBR198C	negative
YLR275W	YOL077W-A	negative
YAR002C-A	YER018C	negative
YIL062C	YOR026W	negative
YEL026W	YPL175W	negative
YHR051W	YLR357W	negative
YDR498C	YFL018C	negative
YDR190C	Q0275	negative
YML057W	YNL273W	negative
YML081C-A	YBL097W	negative
YOL077W-A	YDL087C	negative
YKR068C	YAL044C	negative
YDR067C	YBL003C	negative
YPL011C	YDR424C	negative
YOL148C	YAL007C	negative
YLR238W	YDR478W	negative
YER173W	YBR105C	negative
YPL213W	YIL125W	negative
YDR369C	YGL200C	negative
YMR314W	YPR103W	positive
YNL103W	YJR075W	negative
YDR472W	YGR048W	negative
YDR498C	YKR029C	negative
YOR310C	YJR064W	negative
YCR042C	YLR192C	negative
YLR275W	YIR005W	positive
YKR038C	YKR020W	negative
YGL044C	YLR025W	negative
YPL213W	YMR288W	positive
YLR360W	YLR055C	negative
YMR223W	YLR055C	positive
YCL010C	YJL183W	negative
YBR217W	YDL087C	negative
YOR001W	YGL145W	negative
YNL127W	YBR039W	negative
YLR330W	YKR025W	negative
YKL203C	YOL078W	positive
YDL195W	YNL113W	negative
YFR033C	YLR192C	negative
YGR047C	YBR097W	negative
YDL145C	YPL018W	negative
YER094C	Q0105	negative
YFR033C	YDL159W	negative
YJL011C	YHR143W-A	positive
YBR102C	YGR274C	negative
YNR052C	YDR057W	negative
YNL047C	YOR057W	negative
YJL029C	YGR002C	negative
YGR162W	YBR009C	negative
YBR118W	YKL081W	positive
YHR166C	YPR020W	negative
YFL009W	YOR299W	negative
YLR298C	YOR353C	negative
YKL144C	YOR207C	positive
YCL031C	YPL174C	negative
YOR085W	YIL084C	negative
YHR090C	YBR128C	negative
YPL232W	YKL122C	negative
YAL043C	YLR291C	negative
YLR381W	YDL004W	negative
YNL151C	YHR188C	negative
YNL201C	YPR088C	negative
YLR385C	YDR484W	negative
YPL011C	YDL113C	negative
YMR146C	YKR025W	negative
YOR250C	YDL004W	negative
YDR179C	YHR051W	negative
YCL039W	YHR012W	negative
YGR216C	YKR022C	negative
YEL053C	YJR041C	negative
YJL011C	YPL259C	negative
YOR144C	YBR087W	positive
YBR175W	YHR001W-A	negative
YPL019C	YIR008C	negative
YNL244C	YLR191W	negative
YMR033W	YOL062C	negative
YJL036W	YHL022C	negative
YPR010C	YLR191W	negative
YIL061C	YDR235W	positive
YDR328C	YJR033C	positive
YDL002C	YGL020C	negative
YPR162C	YLR360W	negative
YKL016C	YOR210W	negative
YIL035C	YOR232W	negative
YMR048W	YLR295C	negative
YER030W	YGR033C	negative
YDR460W	YHR077C	negative
YBR112C	YBR077C	negative
YGR119C	YOR057W	negative
YPL047W	YMR223W	positive
YDR245W	YJR075W	positive
YER019C-A	YDR054C	negative
YNL167C	YDR425W	negative
YLR292C	YHR196W	negative
YER146W	YER146W	positive
YGR003W	YPR025C	negative
YGL223C	YEL003W	negative
YPL255W	YGL075C	positive
YML094W	YIR015W	negative
YLR440C	YKL190W	negative
YPR088C	YPR034W	negative
YNL191W	YFL013C	negative
YNL317W	YPR032W	negative
YER164W	YHR099W	positive
YMR237W	YLR319C	negative
YIL076W	YGR156W	negative
YNL253W	YNL153C	negative
YNL103W	YDL077C	negative
YHR165C	YFL017W-A	positive
Q0275	YLR033W	negative
YHR039C-A	YDL076C	negative
YHR167W	YLL006W	negative
YPR046W	YEL059C-A	negative
YPR031W	YBR097W	negative
YOL004W	YJL008C	negative
YGL245W	YDL043C	negative
YOL004W	YPR032W	negative
YMR224C	YJR102C	negative
YNL056W	YER083C	negative
YIL062C	YKL185W	negative
YHR158C	YGR193C	negative
YDR211W	YML023C	negative
YBR102C	YML015C	negative
YML095C	YPL180W	negative
YMR026C	YPL174C	negative
YGR261C	YDR289C	negative
YKR002W	YHR039C-A	negative
YPR010C	YOR299W	negative
YLR117C	YPL094C	negative
YHR143W-A	YDR404C	positive
YLR147C	YDL087C	positive
YAL010C	YOR207C	negative
YGR129W	YGR033C	negative
YJL164C	YJL164C	positive
YPL271W	YMR025W	negative
YDR303C	YDR255C	negative
YIL153W	YNL070W	negative
YGR253C	YMR231W	negative
YNL330C	YOR232W	negative
YIL021W	YHR143W-A	positive
YKR037C	YKR083C	positive
YNL031C	YJR086W	negative
YJL002C	YJR068W	negative
YOR249C	YDL008W	positive
YDR148C	YMR077C	negative
YGR216C	YGR002C	negative
YDL217C	YBL026W	negative
YDR448W	YIL022W	negative
YER178W	YNL126W	negative
YDR422C	YEL026W	negative
YOR295W	YML012W	negative
YIL033C	YKL166C	positive
YKL185W	YPL181W	positive
YAL021C	YJL002C	negative
YOL068C	YKR054C	negative
YDL088C	YOR212W	negative
YGL200C	YPL085W	positive
YOR212W	YLR008C	negative
YOR310C	YOR310C	positive
YHR062C	YML019W	negative
YLR318W	YBR118W	negative
YOR026W	YKR026C	negative
YGL098W	YLR277C	negative
YBR118W	YOR270C	negative
YLR396C	YBR009C	negative
YPL271W	YHR172W	negative
YKL081W	YER018C	negative
YLR442C	YOR069W	negative
YJL054W	YKR054C	negative
YAL010C	YDR310C	negative
YNL064C	YLR055C	negative
YGL005C	YBR195C	negative
YFL009W	YDR331W	negative
YLR192C	YGL020C	negative
YOL094C	YHR191C	positive
YLR007W	YDR488C	negative
YMR044W	YLR292C	negative
YAL001C	YGL223C	negative
YAL010C	YNL286W	negative
YGR134W	YGR216C	negative
YLR409C	YAL044C	negative
YDR148C	YGR002C	negative
YML095C	YJR102C	negative
YDR245W	YGR095C	negative
YIL021W	YDR080W	negative
YPR023C	YJL099W	negative
YDL076C	YBR095C	positive
YPL076W	YCR052W	negative
YNL026W	YDR073W	negative
Q0080	Q0130	positive
YLR052W	YGR193C	negative
YMR012W	YLR277C	negative
YBR175W	YKR054C	negative
YIL143C	YLR038C	negative
YJL050W	YOR332W	negative
YCR020C-A	YBL097W	negative
YOR061W	YPL038W	negative
YJL176C	Q0275	negative
YGL005C	YOR061W	negative
YOL145C	YOR115C	negative
YLR457C	YBR233W-A	negative
YDR167W	YLR191W	negative
YJR010C-A	YBR278W	negative
YIL139C	YOR115C	negative
YNL006W	YMR288W	negative
YBR079C	YOR210W	negative
YHR051W	YPL235W	negative
YMR309C	YDR181C	negative
YOR014W	YAL016W	positive
YMR035W	YPL255W	negative
YNL287W	YCR020W-B	negative
YPL022W	YIL142W	negative
YDR086C	YDR280W	negative
YLR447C	YJR135C	negative
YOR014W	YIL125W	negative
YBR215W	YPL195W	negative
YNL084C	YOR368W	negative
YAL043C	YMR060C	negative
YNL139C	YHR167W	positive
YLR409C	YKR059W	negative
YPL019C	YDR429C	negative
YNL248C	YKL013C	negative
YOR332W	YGR095C	negative
YOR159C	YBR119W	positive
YLR275W	YIL139C	negative
YKR068C	YFL017W-A	negative
YHR090C	YGR002C	positive
YPR110C	YOR116C	positive
YJR140C	YNL041C	negative
YIL042C	YBR221C	positive
YNL312W	YDL145C	negative
YOR232W	YNL113W	negative
YBL006C	YBR091C	negative
YLR292C	YOR254C	positive
YAL003W	YIL079C	negative
YOR090C	YER008C	negative
YPL129W	YFL013C	positive
YBL006C	YKL016C	negative
YPR010C	YCL037C	negative
YOR249C	YGL240W	positive
YNL021W	YJL104W	negative
YDL084W	YDR529C	negative
YNR052C	YHR083W	negative
YJL053W	YJL076W	negative
YFL009W	YBL045C	negative
YDR322C-A	YML092C	negative
YBR221C	YBR109C	negative
YHR013C	YJL025W	negative
YDR108W	YOR115C	positive
YCL008C	YJL210W	negative
YML049C	YMR288W	positive
YBL052C	YPL255W	negative
YAL030W	YGR013W	negative
YDR212W	YJR064W	positive
YDL181W	YOR014W	negative
YOR189W	YGR183C	negative
YDR377W	YPL204W	negative
YJL024C	YDR138W	negative
YDL076C	YNL084C	negative
YGR113W	YGL061C	positive
YEL055C	YDR086C	negative
YER068W	YDR108W	negative
YJL053W	YBL035C	negative
YGL019W	YGL019W	positive
YHR012W	YOR368W	negative
YLR440C	YGL115W	negative
YDR320C-A	YGL061C	positive
YDR485C	YDR485C	positive
YOR368W	YMR060C	negative
YPR023C	YHR026W	negative
YPL022W	YDR238C	negative
YIR015W	YBR041W	negative
YML012W	YFL049W	negative
YMR075W	YPL045W	negative
YPR190C	YDR178W	negative
YPL083C	YDR211W	negative
YDL217C	YJR043C	negative
YGL019W	YGL120C	negative
YDL159W	YOR123C	negative
YOR353C	YJL210W	negative
YPR051W	YHR005C	negative
YIL026C	YLR148W	negative
YHR186C	YNL006W	positive
YOR075W	YGR078C	negative
YNL071W	YNR023W	negative
YLR298C	YNL084C	negative
YJL148W	YJL148W	positive
YMR213W	YMR256C	negative
YDL047W	YPR025C	negative
YDR074W	YNL262W	negative
YOR213C	YDR086C	negative
YML071C	YPR019W	negative
YLR457C	YNL006W	negative
YOL005C	YOR361C	negative
YDL113C	YDR489W	negative
YER093C	YGR020C	negative
YOL013C	YML023C	negative
YDL185W	YGR083C	negative
YNL139C	YBR102C	negative
YOL021C	YHR069C	positive
YHR062C	YKL190W	negative
YPR182W	YHR188C	negative
YDR331W	YDR019C	negative
YCL008C	YNL113W	negative
YLR203C	YDL134C	negative
YIL062C	YBL018C	negative
YJL011C	YLR459W	negative
YGL145W	YPL101W	negative
YPR133W-A	YFR037C	negative
YBR288C	YDR460W	negative
YIL009C-A	YPL180W	negative
YDR434W	YLR291C	negative
YOR075W	YPL024W	negative
YNL248C	YHR143W-A	positive
YDR485C	YPL235W	positive
YKR007W	YDL134C	negative
YGL244W	YOR123C	positive
YMR288W	YER029C	positive
YLR007W	Q0130	negative
YNL047C	YOL078W	positive
YPR162C	YDR019C	negative
YDR381W	YOR212W	negative
YMR256C	YHR056C	negative
YGL233W	YDR079C-A	negative
YDR434W	YJL184W	negative
YMR044W	YOL077W-A	negative
YJL184W	YJR064W	negative
YLR272C	YMR299C	negative
YOR249C	YIR025W	positive
YOL148C	YJL183W	negative
YLR292C	YDR439W	negative
YER030W	YBR234C	negative
YPR051W	YML081C-A	negative
YOR064C	YDL113C	negative
YPR023C	YKR020W	negative
YGR072W	YHR077C	positive
YBL074C	YIL042C	negative
YMR043W	YNL153C	negative
YJL179W	YOR103C	negative
YDL150W	YGL145W	negative
Q0085	YGL115W	negative
YPL007C	YOR057W	negative
YOR048C	YOR048C	positive
YMR203W	YAR007C	negative
YAL043C	YNL032W	negative
YJL154C	YGL019W	negative
YLR291C	YDR211W	positive
YJL104W	YCL031C	negative
YGR009C	YPL210C	negative
YBR119W	YBR119W	positive
YIR022W	YKL081W	negative
YOL004W	YJR058C	negative
YLR396C	YOR279C	negative
YKL112W	YIL105C	negative
YPR023C	YDR359C	positive
YBR128C	YGL019W	negative
YML049C	YNL099C	negative
YER178W	YMR190C	negative
YDR289C	YDL040C	negative
YJR140C	YDL232W	negative
YOR039W	YLR191W	negative
YLR440C	YHR165C	negative
YDL176W	YFR036W	negative
YER178W	YGR193C	positive
YNL121C	YDR054C	negative
YHR090C	YDR057W	negative
YLR088W	YEL019C	negative
YJL085W	YLL022C	negative
YBR234C	YOL145C	negative
YGR009C	YKR038C	negative
YER093C	YGL133W	negative
YKL173W	YDL232W	negative
YJL036W	YDL113C	positive
YDL130W-A	YDR404C	negative
YOR045W	YAR003W	negative
YGL226C-A	YOR103C	positive
YNL167C	YJL111W	negative
YNL121C	YDR362C	negative
YPL126W	YOR085W	negative
YDR240C	YBR077C	negative
YHR005C	YHR196W	negative
YDL108W	YEL036C	negative
YMR042W	YMR042W	positive
YOR039W	YNL282W	negative
YMR227C	YLR395C	negative
YFL017W-A	YPR082C	positive
YOL148C	YPL045W	negative
YFR044C	YCR020W-B	negative
YBR171W	YJL176C	negative
YJR102C	YDR416W	negative
YGL019W	YCR052W	negative
YPL129W	YML077W	negative
YDL159W	YCR052W	negative
YNL026W	YDL014W	negative
YLR298C	YBR119W	positive
YHR118C	YJL179W	negative
YGR009C	YMR261C	negative
YDL029W	YLR357W	negative
YKL135C	YDR224C	negative
YCR042C	YLR166C	negative
YPR191W	YPL045W	negative
YMR093W	YLR148W	negative
YML049C	YML012W	negative
YGR048W	YNL214W	negative
YPR182W	YLR298C	positive
YHR166C	YJL034W	negative
YDL181W	YFR036W	negative
YMR012W	YNR017W	negative
YJL050W	YHR026W	negative
YDL216C	YER019C-A	negative
YGR246C	YER148W	positive
YDR434W	YDR434W	positive
YHR191C	YJR086W	negative
YKL014C	YDL232W	negative
YBR095C	YPL045W	negative
YNL136W	YHR099W	positive
YGR047C	Q0080	negative
YDR106W	YLR357W	negative
Q0250	YGR195W	negative
YMR240C	YMR261C	negative
YHR186C	YOL123W	negative
YOR157C	YBR041W	negative
YML043C	YPL078C	negative
YNL191W	YNL191W	positive
YHR118C	YPL195W	negative
YOL077W-A	YKR025W	negative
YDL092W	YDR434W	negative
YLR424W	YLR319C	negative
YBR103W	YGR264C	negative
YLR396C	YIR010W	negative
YFR033C	YIL033C	negative
YBR118W	YHR157W	negative
YOR260W	YOL012C	negative
YOL117W	YOR332W	negative
YLR223C	YNL041C	negative
YNL052W	YGR156W	negative
YHR118C	YPL078C	negative
YPL038W	YOR212W	negative
YHR083W	YLR115W	negative
YDR074W	YNL214W	negative
YAL043C	YPR020W	negative
YDL143W	YLL006W	negative
YPR036W	YOR210W	negative
YLR221C	YPL259C	negative
YMR033W	YCR052W	positive
YGL116W	YOR026W	positive
YMR078C	YBR171W	negative
YGR179C	YFR044C	negative
YOR295W	YBR009C	positive
YNR052C	YLR038C	negative
YOR332W	YGR186W	negative
YAL042W	YDL043C	negative
YDR392W	YLR292C	negative
YJR065C	YLR395C	negative
YPR133W-A	YKL166C	negative
YNL191W	YAL042W	negative
YGR206W	YDR279W	negative
YDR311W	YOL077W-A	negative
YEL036C	YGL003C	negative
YOR039W	YAL033W	negative
YDR243C	YER122C	negative
YNL047C	YGR083C	negative
YDL067C	YMR256C	positive
YGR216C	YIL097W	negative
YMR060C	YPR101W	negative
YNL026W	YPL101W	negative
YGR083C	YDR478W	negative
YPL237W	YKL122C	negative
YLL004W	YJR102C	negative
YKR068C	YDR207C	negative
YDR529C	YDR225W	negative
YIL105C	YBR278W	negative
YPR107C	YPL180W	negative
YDR167W	YML098W	positive
YGR134W	YCR093W	positive
YKR029C	YBR105C	negative
YAR002C-A	YDL195W	positive
YCL016C	YER072W	negative
YMR028W	YDL185W	negative
YBL021C	YIL142W	negative
YNL136W	YPL237W	negative
YDR334W	YBR288C	negative
YGR119C	YIL125W	negative
YPR041W	YER019C-A	negative
YGR074W	YNL286W	positive
YHR051W	Q0045	positive
YDR190C	YPL235W	positive
YML071C	YNL032W	negative
YEL032W	YBR202W	positive
YEL051W	YDL140C	negative
YFR028C	YJR010C-A	negative
YLR191W	YNL113W	negative
YNL099C	YER025W	negative
YPL085W	YMR261C	negative
YPL271W	YDL002C	negative
YJR052W	YMR150C	negative
YEL002C	YOR048C	negative
YOR039W	YNR017W	negative
YBR126C	YLL006W	negative
YNL232W	YNL232W	positive
YBR126C	YDR295C	negative
YHR083W	YAL047C	negative
YDR469W	YKL018W	positive
YMR068W	YNL047C	positive
YPL152W	YPL203W	negative
YKL135C	YFL024C	negative
YIL022W	YBL097W	negative
YPL096C-A	YDL134C	negative
YJL104W	YAR007C	negative
YOL078W	YDR013W	negative
YOR368W	YDL008W	negative
YDL130W-A	YNL041C	negative
YNL131W	YDR181C	negative
YOR075W	YML062C	negative
YDL077C	YGR258C	negative
YML012W	YGR180C	negative
YML036W	YKR095W-A	positive
YIL042C	YAL047C	negative
YOR260W	YLR442C	negative
YLR447C	YGR013W	negative
YBL075C	YKR008W	negative
YPL129W	YPL235W	positive
YDL217C	YHR118C	negative
YMR146C	YPL085W	negative
YGL223C	YBL023C	negative
YLR234W	YBR171W	negative
YDL105W	YLR007W	positive
YLR192C	YBR112C	negative
YOR189W	YPR020W	negative
YGL150C	YGL150C	positive
YKL081W	YKL190W	negative
YIR022W	YNL248C	negative
YLR170C	YFR031C	negative
YJR042W	YKL013C	negative
YOR085W	YHR197W	negative
YBR127C	YER030W	negative
YNL026W	YNL286W	negative
YGR009C	YIR008C	negative
YGR179C	YNL286W	negative
YDR074W	YDR074W	positive
YGR275W	YLR033W	positive
YJL154C	YOR069W	positive
YPL007C	YDR498C	negative
YNL172W	YKL189W	negative
YJL001W	YPR025C	negative
YJL074C	YJL179W	negative
YGR166W	YOR340C	negative
YDR075W	YDL113C	negative
YBR060C	YML012W	negative
YBR175W	YBR283C	negative
YDR311W	YKR065C	negative
YOR290C	YHL025W	positive
YOL012C	YLR459W	negative
YKR065C	YDR404C	negative
YJR084W	YNL038W	negative
YDR377W	YKL013C	negative
YDL014W	YOR310C	positive
YJR005W	YER038C	negative
YMR026C	YPL139C	negative
YML049C	YJR010C-A	negative
YGL003C	Q0105	negative
YBR154C	YJL011C	positive
YNL031C	YJL179W	negative
YOR358W	YBR254C	negative
YLR148W	YBR095C	negative
YBL018C	YBL018C	positive
YDL008W	YGR095C	negative
YGR078C	YCL016C	negative
YOR090C	YDR224C	negative
YMR093W	YLR417W	negative
YDR255C	YAL042W	negative
YMR091C	YOR317W	negative
YDR253C	YDR166C	negative
YBL041W	YGL011C	positive
YAR008W	YLR105C	positive
YLL022C	YGR120C	negative
YGL022W	YNL232W	negative
YGR120C	YCR052W	negative
YCR093W	YCR093W	positive
YML077W	YBR103W	negative
YDR425W	YJL081C	negative
YNL244C	YOR141C	negative
YKR007W	YBR077C	positive
YIL062C	YML023C	negative
YBR154C	Q0085	negative
YHR186C	YDR106W	negative
YKR022C	YOR270C	negative
YFR051C	YDL145C	positive
YML098W	YMR005W	positive
YHL022C	YNL070W	negative
YGL223C	YJR064W	negative
YML102W	YHR186C	negative
YBR128C	YAR007C	negative
YDR245W	YJL008C	negative
YBR231C	YAL044C	negative
YIL062C	YMR227C	negative
YGL019W	YJL001W	negative
YDR145W	YOR061W	negative
YDR429C	YNL182C	negative
YEL019C	YMR150C	negative
YMR190C	YBR201W	negative
YCL016C	YHR156C	negative
YNL253W	YMR237W	negative
YNL172W	YAL002W	negative
YGR074W	YJL210W	negative
YMR231W	YLR321C	negative
YML012W	YGL200C	positive
YFR051C	YMR093W	negative
YPR056W	YDR377W	negative
YGR128C	YHR083W	negative
YGR261C	YPL101W	negative
YPL049C	YMR060C	negative
YBR231C	YGL191W	negative
YNR035C	YBR234C	positive
YKR059W	YGR186W	negative
YOR358W	YPR080W	negative
YDL030W	YIL139C	negative
YKL012W	YFL017W-A	positive
YLL036C	YPR101W	positive
YOR317W	YDR255C	negative
YOR110W	YLR119W	negative
YEL002C	YOR103C	positive
YDR118W	YFR036W	positive
YER157W	YGR193C	negative
YAL007C	YBL008W	negative
YGL044C	YDR228C	positive
YNL167C	YOR090C	negative
YBR112C	YPR088C	negative
YER157W	YPL129W	negative
YBR154C	YOR224C	positive
YIL061C	YBR077C	negative
YGR005C	YGL019W	negative
YDR212W	YPL016W	negative
YMR186W	YCR033W	negative
YBR009C	YJR064W	negative
YJL210W	YER172C	negative
YEL051W	YDR460W	negative
YOR001W	YNL214W	negative
YHR102W	YLR233C	negative
YOR211C	YLR288C	negative
YIL021W	YNL191W	negative
YDL042C	YPL096C-A	negative
YLR457C	YDL175C	negative
YLR192C	YIR009W	negative
YPL126W	YDR495C	negative
YML071C	YIL143C	negative
YPL138C	YKL148C	negative
YML129C	YDR181C	negative
YOR211C	YHL025W	negative
YLR396C	YHR196W	negative
YLR370C	YLR148W	negative
YBR095C	YAL042W	negative
YJL085W	YPR055W	positive
YOR297C	YKL185W	negative
YPL048W	YDL067C	negative
YPL048W	YOR132W	negative
YBR234C	YPL203W	negative
YML057W	YOR132W	negative
YIL142W	YDR224C	negative
YKL138C-A	YJR058C	negative
YCL010C	YPL254W	positive
YOL078W	YBR095C	negative
YPL076W	YPL175W	positive
YLR055C	YLR055C	positive
YBR079C	YKR029C	negative
YHR083W	YHR083W	positive
YJR041C	YPR020W	negative
YAL001C	YBR123C	positive
YDR027C	YDR106W	negative
YGR056W	YJR010C-A	negative
YGR033C	YDR416W	negative
YHR196W	YKL041W	negative
YIR022W	YML100W	negative
YLR440C	YOR319W	negative
YJL065C	YML057W	negative
YMR294W	YAL044C	negative
YLR234W	YMR246W	negative
YOL146W	YPL218W	negative
YFR036W	YGL252C	negative
YPR007C	YDL113C	negative
YOR361C	YDL003W	negative
YBR079C	YOL146W	negative
YPR190C	YGL019W	negative
YOR014W	YHL019C	negative
YER178W	YGL226C-A	negative
YPL237W	YMR054W	negative
YPR179C	YML029W	negative
YPR020W	YDR103W	negative
YJR052W	YBL016W	negative
YNL244C	YML043C	negative
YMR033W	YLR360W	negative
YBR079C	YDL217C	negative
YDR472W	YCL010C	negative
YOR290C	YDR470C	negative
YJR005W	YGR140W	negative
YOR189W	YPL045W	negative
YLR222C	YDL159W	negative
YGL153W	YHL029C	negative
YOR250C	YNR017W	negative
YJR022W	YHR157W	negative
YER025W	YGL061C	negative
YLR212C	YDR057W	negative
YIL144W	YIL144W	positive
YEL024W	YDR073W	negative
YBR128C	YKL081W	negative
YAL021C	YBR221C	negative
YER012W	YPR103W	positive
YOR090C	YGL100W	negative
YMR052W	YPL181W	negative
YER178W	YBL002W	negative
YLR221C	YNL032W	negative
YOL068C	YMR077C	negative
YDR378C	YLR459W	negative
YNL031C	YFL004W	negative
YDR079C-A	YLR025W	negative
YNR017W	YBR231C	negative
YNL330C	Q0080	negative
YOL004W	YDR470C	negative
YJR140C	YDL181W	negative
YPR055W	YML015C	negative
YMR203W	YGL201C	negative
YAL003W	YNR017W	negative
YJL065C	YPL078C	negative
YEL055C	YDL040C	negative
YBR175W	YPL063W	negative
YOR213C	YJL154C	negative
YGR193C	YLR197W	negative
YGL133W	YHL019C	negative
YBL074C	YEL059C-A	negative
YDR301W	YLR240W	negative
YBR123C	YDR255C	negative
YLR330W	YKL018W	negative
YDR086C	YBR234C	negative
YLR223C	YLR291C	negative
YDR448W	YHR099W	positive
YFR008W	YLR395C	negative
YJR042W	YDR495C	negative
YER038C	YBL037W	negative
YHR143W-A	YOL077W-A	negative
YDR324C	YOR212W	negative
YGL003C	YLR319C	negative
YMR005W	YJR058C	negative
YLR291C	YNL084C	negative
YBR257W	YOR045W	negative
YDR145W	YOR115C	negative
YER171W	YML012W	negative
YJR084W	YGL020C	negative
YLR038C	YKL052C	negative
YBL075C	YHR186C	negative
YOR368W	YLR170C	negative
YAL024C	YLR457C	negative
YGL120C	YLR166C	negative
YBR175W	YDR495C	negative
YPR036W	YDR138W	negative
YOR090C	YGR163W	negative
YDR407C	YOL133W	negative
YDR176W	YHR099W	positive
YGL145W	YOL068C	negative
YDR529C	YER149C	negative
YMR186W	YHR156C	negative
YDR301W	YLR207W	negative
YBR283C	YNL232W	negative
YOR048C	YOR132W	negative
YDR118W	YOR103C	negative
YIL139C	YOR210W	negative
YDR303C	YNL038W	negative
YOR358W	YPR020W	negative
YDL192W	YKR027W	positive
YHR166C	YHR188C	negative
YIL062C	YBR231C	negative
YOR217W	YJR005W	negative
YBL075C	YDR498C	negative
YIL038C	YDR080W	negative
YBR154C	YLR207W	negative
YML102W	YML057W	negative
YIL035C	YCR033W	negative
YMR203W	YKL166C	negative
YOL146W	YHR026W	negative
YOR048C	YPL255W	negative
YFR002W	YMR028W	negative
YKL059C	YER019C-A	negative
YJR082C	YGL252C	negative
YLR362W	YLR362W	positive
YBR201W	YGL213C	negative
YDR201W	YKR027W	negative
YLR102C	YKL016C	negative
YDR121W	YNL214W	negative
YLR292C	YER172C	negative
YGL226C-A	YDR075W	negative
YGR074W	YDL181W	negative
YDR265W	YKL189W	negative
YBR079C	YDR429C	positive
YHR051W	YIR025W	negative
YER070W	YGR180C	positive
YJL179W	YGL120C	negative
YDR178W	YDR478W	negative
YGL245W	YGL245W	positive
YML095C	YML095C	positive
YHR090C	YPL255W	negative
YIL022W	YJL176C	negative
YDL126C	YOL078W	negative
YMR309C	YGR258C	negative
YDR472W	YFR031C	negative
YER157W	YNL041C	positive
YLR417W	YBL021C	negative
YOL012C	YKL080W	negative
YBR234C	YOL069W	negative
YPL007C	YGR120C	negative
YBL035C	YLL021W	negative
YBL046W	YIL139C	negative
YDR480W	YJL104W	negative
YGR158C	YOL142W	positive
