IDA	IDB	Label
YBL006C	YFR037C	positive
YHR051W	YPL018W	negative
YOL062C	YDR074W	negative
YIL103W	YDL201W	negative
YDR337W	YDR347W	positive
YPL045W	YOR103C	negative
YIL094C	YGR130C	negative
YAL023C	YDR165W	negative
YDR283C	YOR249C	negative
YNL286W	YLR371W	negative
YJR042W	YKL013C	negative
YOR352W	YOL077W-A	negative
YLR071C	YHL004W	negative
YBR161W	YDR341C	negative
YNL308C	YBL099W	negative
YEL020W-A	YCL031C	negative
YPR080W	YEL026W	negative
YOL097C	YPL096C-A	negative
YCL044C	YJL210W	negative
YPL178W	YBR036C	negative
YOL072W	YAL044C	negative
YHL030W	YHR005C	negative
YMR240C	YNL138W	negative
YOR272W	YDR382W	negative
YJL054W	YBR025C	negative
YER162C	YBL017C	negative
YNL312W	YDR148C	negative
YJL143W	YGR252W	negative
YHR005C	YOR194C	negative
YDR113C	YIL070C	negative
YLR203C	YBR010W	negative
YML062C	YBL017C	negative
YGL100W	YPL013C	negative
YFL009W	YGR183C	negative
YHR191C	YKL167C	negative
YGR113W	YGR082W	negative
YMR112C	YDL044C	negative
YLR147C	YKL074C	positive
YDR019C	YOL031C	negative
YDL087C	YOR332W	negative
YDR086C	YER090W	negative
YKL045W	YIR008C	positive
YJL146W	YDR150W	negative
YDL008W	YER050C	negative
YCR002C	YJL031C	negative
Q0275	YGL187C	positive
YML028W	YIL035C	negative
YLL041C	YFR031C-A	negative
YML028W	YOR189W	negative
YGR275W	YLR246W	negative
YJR092W	YER145C	negative
YGR180C	YDR322C-A	negative
YDR279W	YPR024W	negative
YOR187W	YNL051W	negative
YLL010C	YOR043W	positive
YGR275W	YLR033W	positive
YOR317W	YPR070W	negative
YJL076W	YML067C	negative
YHR026W	YPL249C-A	negative
YKR065C	YPL204W	negative
YFL039C	YNL107W	positive
YBR254C	YAR007C	negative
YOR212W	YJL024C	negative
YHR167W	YPL078C	negative
YFR052W	YOR211C	negative
YNL272C	YKL025C	negative
YNL182C	YMR192W	negative
YJR063W	YBR154C	positive
YPL235W	YDR190C	positive
YHR062C	YML071C	negative
YBR245C	YHR039C-A	negative
YGR192C	YPR070W	negative
YDR502C	YJL024C	negative
YDR300C	Q0080	negative
Q0085	YKL145W	negative
YGL125W	YLR272C	negative
YCL014W	YPL228W	negative
YGR134W	YMR260C	negative
YPR041W	YPR176C	negative
YBL014C	YML077W	negative
YML102W	Q0085	negative
YHR172W	YMR149W	negative
YHR172W	YHR012W	negative
YBR152W	YKL148C	negative
YLR409C	YLR382C	negative
YJR053W	YNL244C	negative
YLR436C	YDR221W	negative
YBR231C	YJL031C	negative
YDL181W	YPR180W	negative
YDR212W	YJL203W	negative
YGR109C	YML081C-A	negative
YOR295W	YAL044C	negative
YDL051W	YJL054W	negative
YDR240C	YER136W	negative
YAL034W-A	YDR245W	negative
YOR106W	YKL108W	negative
YGR120C	YBR229C	negative
YDR361C	YLR028C	negative
YJL034W	YDR225W	negative
YAL001C	YML094W	negative
YMR083W	YMR029C	negative
YNL191W	YPL164C	negative
YDL074C	YPR054W	negative
YBR146W	YHL004W	positive
YDL067C	YLR406C	negative
YDL112W	YML095C	negative
YKL080W	YGR193C	negative
YBR055C	YPL050C	negative
YGR005C	Q0140	negative
YBR257W	YLR457C	negative
YCL011C	YBR254C	negative
YOR260W	YNL218W	negative
YDR502C	YNL317W	negative
YDL051W	YCR009C	negative
YNL248C	YNL272C	negative
YHR064C	YLR233C	negative
YOR293W	YLR238W	negative
YML102W	YGL252C	negative
YDR437W	YBL003C	negative
YNL032W	YBR136W	negative
YFR049W	YPL013C	positive
YPR187W	YLL010C	negative
YBR207W	YBR289W	negative
YEL036C	YKR062W	negative
YGL233W	YKL144C	negative
YER164W	YDR176W	positive
YMR315W	YER149C	negative
YBL093C	YNL025C	positive
YGR061C	YMR256C	negative
YMR190C	YBR091C	negative
YMR158W	YDL102W	negative
YJR092W	YDL004W	negative
YAL002W	YKR037C	negative
YEL059C-A	YLR029C	negative
YPL057C	YOR304W	negative
YLR277C	YAL044C	negative
YNL297C	YOR210W	negative
YMR077C	YPR179C	negative
YGR033C	YKR029C	negative
YNL284C	YGL238W	negative
YPL061W	YJR005W	negative
YJR065C	YGR119C	negative
YFR050C	YKL029C	negative
YJR043C	YDR407C	negative
YCL014W	YGL172W	negative
Q0045	YML129C	positive
YOL146W	YIL022W	negative
YMR153W	YEL053C	negative
YLR129W	YOR145C	positive
YDR407C	YPR041W	negative
YJL203W	YER172C	positive
YBL075C	YBR198C	negative
YNL244C	YPR168W	negative
YJR093C	YGL191W	negative
YOR142W	YFL004W	negative
YMR093W	YDR283C	negative
YLR406C	YJL039C	negative
YBR251W	YPL049C	negative
YCL014W	YLR189C	positive
YNL037C	YJL029C	negative
YGL048C	YDL217C	negative
YGL151W	YGL147C	negative
YOL146W	YML117W	negative
YDR472W	YGL191W	negative
YGL206C	YEL053C	negative
YGL129C	YNR037C	positive
YLR385C	YLR240W	negative
YGR075C	YLR147C	positive
YJL125C	YDL136W	negative
YDR449C	YDR324C	positive
YBR288C	YGL019W	negative
YKL002W	YDR430C	negative
YGR281W	YML114C	negative
YML025C	YDR280W	negative
YMR188C	YDR480W	negative
YDR092W	YBL050W	negative
YDR171W	YOR250C	negative
YPL118W	YBL061C	negative
YGR206W	YGL244W	negative
YOR261C	YDR016C	negative
YNR006W	YML124C	negative
YOR261C	YNL306W	negative
YML063W	YGR119C	negative
YPR103W	YGL011C	positive
YKL101W	YOR206W	negative
YDL176W	YCL039W	positive
YBR123C	YLR292C	negative
YMR158W	YLR386W	negative
YKL006W	YAL034W-A	negative
YMR026C	YML051W	negative
YER093C	YDR037W	negative
YJL006C	YGR240C	negative
YCR031C	YAL007C	negative
YJL054W	YHR060W	negative
YML051W	YOR211C	negative
YHR058C	YGL151W	positive
YER116C	YPL234C	negative
YPL149W	YNL081C	negative
YBR039W	YBR126C	negative
YKL104C	YNL201C	negative
YJR043C	YDL029W	negative
YDR324C	YGL187C	negative
YLR396C	YMR242C	negative
YMR261C	YFL004W	negative
YPL124W	YLR163C	negative
YNL071W	YMR094W	negative
YBR251W	YGL223C	negative
YKR020W	YLR028C	negative
YOR116C	YNL113W	positive
YDL007W	YDR529C	negative
YGL125W	YER012W	negative
YML029W	YBR201W	positive
YLR360W	YLR457C	negative
YBL025W	YGL191W	negative
YNR006W	YLR274W	negative
YPR179C	YKL190W	negative
YIL022W	YLR115W	negative
YBR263W	YHL033C	negative
YMR297W	YNL121C	negative
YNL127W	YGL033W	negative
YBR283C	YER027C	negative
YBL075C	YAL001C	negative
YNL248C	YJL029C	negative
YDR225W	YPR057W	positive
YGR175C	YNR003C	negative
YGR188C	YOL110W	negative
YGL105W	YBR201W	negative
YGL190C	YDR472W	negative
YFR044C	YJL076W	negative
YJR138W	YNL107W	negative
YDR460W	YLL010C	negative
YJL098W	YBR289W	negative
YDR434W	YPL138C	negative
YDR331W	YFL009W	negative
YFR052W	YDR498C	negative
YMR188C	YLR055C	negative
YJR075W	YFL022C	negative
YOR310C	YCR057C	positive
YGR083C	YKR062W	negative
YPL128C	YFR049W	negative
YBR254C	YIR008C	negative
YNL026W	YDL159W	negative
YBR052C	YJL209W	negative
YNR023W	YPR034W	positive
YOR299W	YHR187W	negative
YDL232W	YIL071C	negative
YHR098C	YBR198C	negative
YPL023C	YNL261W	negative
YBR045C	YGR098C	negative
YNL199C	YBR169C	negative
YPR182W	YHR086W	positive
YJL203W	YML049C	positive
YMR287C	YER030W	negative
YOR353C	YLR357W	negative
YCL044C	YDR091C	negative
YOR284W	YDL042C	negative
YHR188C	YOR303W	negative
YOR090C	YCL061C	negative
YJL179W	YIR008C	negative
YJL201W	YLR039C	negative
YKR065C	YKL112W	negative
YJL124C	YPL019C	negative
YER147C	YNR050C	negative
YER025W	YJR075W	negative
YNL137C	YNL306W	positive
YDR060W	YPL232W	negative
YOL144W	YDR484W	negative
YOR023C	YOR270C	negative
YOR090C	YGL137W	negative
YOR110W	YFL005W	negative
YOR217W	YIL070C	negative
YML012W	YPL085W	positive
YIL021W	YNR037C	negative
YAR033W	YEL056W	negative
YHR188C	YHR012W	negative
YDR296W	YHR005C	negative
YBR125C	YBL037W	negative
YPL016W	YDR027C	negative
YLL006W	YFR030W	negative
YER147C	YKR029C	negative
YHR118C	YPL175W	negative
YHR083W	YOR194C	negative
YBR109C	YKL042W	positive
YDL112W	YBL008W	negative
Q0120	YDR390C	negative
YIL143C	YKL041W	negative
YMR108W	YFL022C	negative
YDR028C	YER027C	positive
YKR065C	YDR188W	negative
YBR146W	YBR234C	negative
YDR427W	YDL147W	positive
YDR127W	YGR234W	positive
YGR092W	YDR434W	negative
YKL018W	YPL180W	negative
YIL094C	YMR094W	negative
YNR053C	YHR098C	negative
YDR437W	YPL175W	positive
YDR170C	YPR046W	negative
YJR065C	YKL013C	positive
YGR232W	YPR108W	positive
YOR178C	YPL078C	negative
YDR418W	YDR390C	negative
YDR337W	YJR132W	negative
YOL062C	YER148W	negative
YDL113C	YJL034W	negative
YJR082C	YMR058W	negative
YIL125W	YGR104C	negative
YLR357W	YJR077C	negative
YJR140C	YDR068W	negative
YOR352W	YHR060W	negative
YKL081W	YLR418C	negative
YGR162W	YOR295W	negative
YLR378C	YHR013C	negative
YHR114W	YPR168W	negative
YIL084C	YDR246W	negative
YFR044C	YBR105C	negative
YBL002W	YJL088W	negative
YNL137C	YAL040C	negative
YGR244C	YJR033C	negative
YLR148W	YBR095C	negative
YAL051W	YHR128W	negative
YHR041C	YNR010W	positive
YMR058W	YNL025C	negative
YHR026W	YOR043W	negative
YHR158C	YHR056C	negative
YGL246C	YOR048C	positive
YLR277C	YKL135C	negative
YGR108W	YIR008C	negative
YLR439W	YOR157C	negative
YCL044C	YMR213W	negative
YNL052W	YBR160W	negative
YER036C	YDR057W	negative
YAL036C	YDR265W	negative
YBR193C	YOL135C	positive
YOR153W	YER092W	negative
YDR385W	YKL172W	negative
YBR097W	YDR167W	negative
YER157W	YDR311W	negative
YFL022C	YDR347W	negative
YDL060W	YLR386W	negative
YJL143W	YLR210W	negative
YMR296C	YDR362C	negative
YKL181W	YPL232W	negative
YOR299W	YOR210W	negative
YOR260W	YLR275W	negative
YNL121C	YLR381W	negative
YGL244W	YOR132W	negative
YJR041C	YER069W	negative
YPL181W	YGR132C	negative
YDR224C	YDL181W	negative
YOL062C	YOL005C	negative
YEL051W	YGR193C	negative
YAL017W	YPR046W	negative
YGR020C	YPL011C	negative
YGL155W	YLR226W	negative
YAL024C	YMR035W	negative
YIL139C	YDR473C	negative
YER112W	YMR214W	negative
YJL098W	YMR260C	negative
YER072W	YGL129C	negative
YAL029C	YOR157C	negative
YJR109C	YPL085W	negative
YGL226C-A	YPL178W	negative
YNL127W	YOR363C	negative
YIL103W	YDR322W	negative
YDR156W	YJR086W	negative
YAL034W-A	YER017C	negative
YPL154C	YKL104C	negative
YPR020W	YJR084W	negative
YIL143C	YPL195W	negative
YNL137C	YDR175C	positive
YMR033W	YOL110W	negative
YKL054C	YDL181W	negative
YDL175C	YML077W	negative
YMR005W	YMR246W	negative
YJR042W	YGL100W	positive
YLR295C	YPL024W	negative
YDR108W	YER103W	negative
YNL249C	YEL026W	negative
YHR118C	YDR498C	negative
YBL061C	YLR270W	negative
YER082C	YGL171W	positive
YHR196W	YDR324C	positive
YNL286W	YIR005W	positive
YDL102W	YPL009C	negative
YLR362W	YMR263W	negative
YPL022W	YGL137W	negative
YBR156C	YKR026C	negative
YGR129W	YOL062C	negative
YKL155C	YML051W	negative
YOR319W	YBR105C	negative
YLR457C	YOR133W	negative
YDL145C	YGL236C	negative
YDR434W	YGR094W	negative
YHL025W	YGL154C	negative
YDR298C	YJL123C	negative
YJR093C	YLR457C	negative
YHR196W	YLR409C	positive
YLR457C	YCR093W	negative
YOR110W	YGR008C	negative
YBR039W	YKL193C	negative
YGL236C	YBL047C	negative
YBR279W	YDR138W	positive
YNR051C	YNL238W	negative
YER087C-B	YPL029W	negative
YBR251W	YGR108W	negative
YPR182W	YBR171W	negative
YML111W	YLR141W	negative
YBR128C	YBL016W	negative
YER072W	YDL033C	negative
YBL008W	YML029W	negative
YNL052W	YDR159W	negative
YHR170W	YDR470C	negative
YKR028W	YGR183C	negative
YGL208W	YDR422C	positive
YJL140W	YGL051W	negative
YIL068C	YMR287C	negative
YDR221W	YDL147W	negative
YDR137W	YPL259C	negative
YMR294W	YDR045C	negative
YKR014C	YGR170W	negative
YDR173C	YDR164C	negative
YLR060W	YJL166W	negative
YIL035C	YMR256C	negative
YDL102W	YJL029C	negative
YMR117C	YNL272C	negative
YGL232W	YNL238W	negative
YOR164C	YJL011C	negative
YMR188C	YOR284W	negative
YBL046W	YMR260C	negative
YKR001C	YML019W	negative
YBR154C	YOR151C	positive
YBR221C	YGL223C	negative
YDR211W	YNL025C	negative
YML063W	YNL186W	negative
YDR036C	YFR049W	positive
YBL104C	YMR023C	negative
YML130C	YMR284W	negative
YCR084C	YMR260C	negative
YMR189W	YOR326W	negative
YDR036C	YNL084C	negative
YBR160W	YGR108W	positive
YOR270C	YHR143W-A	negative
YKL007W	YOR211C	negative
YER106W	YCL037C	negative
YPR016C	YDR101C	positive
YEL020W-A	YDR489W	negative
YBR031W	YPL259C	negative
YPL055C	YPL094C	negative
YOR045W	YGR061C	negative
YFR004W	YDR245W	negative
YBR288C	YLR095C	negative
YBR258C	YPL138C	positive
YML105C	YPL243W	positive
YDR529C	YJL140W	negative
YDR175C	YJL053W	negative
YCR081W	YJL154C	negative
YDR178W	YKL054C	negative
YDR179C	YOR212W	negative
YGR074W	YBL074C	positive
YDR016C	YKR083C	positive
YMR258C	YNL249C	negative
YBL045C	YDR356W	negative
YER031C	YMR143W	negative
YJR113C	YNR037C	positive
YIR009W	YER029C	positive
YDL004W	Q0130	positive
YDL008W	YOL108C	negative
YBR217W	YOL004W	negative
YJL002C	YNL112W	negative
YER162C	YLR355C	negative
YKL081W	YDL031W	negative
YAL033W	YDR283C	negative
YDR283C	YOR295W	negative
YDR449C	YAL002W	negative
YBL045C	YKL014C	negative
YGL249W	YAL003W	negative
YKL145W	YER021W	positive
YCR086W	YDR265W	negative
YHR051W	YHR157W	negative
YOR056C	YPL204W	positive
YKL029C	YLR406C	negative
YLR288C	YEL051W	negative
YEL027W	YDL150W	negative
YKL016C	YBL099W	positive
YMR091C	YJL085W	negative
YHR039C-A	YER030W	negative
YJL020C	YKR025W	negative
YPL013C	YDL100C	negative
YML012W	YNL225C	negative
YKL109W	YPR055W	negative
YNL084C	YPR161C	negative
YFL009W	YDL132W	positive
YMR095C	YOR212W	negative
YMR213W	YBR065C	positive
YIL144W	YCL009C	negative
YNL212W	YLR357W	negative
YHR056C	YGR056W	positive
YNL251C	YDR068W	negative
YFL041W	YJL115W	negative
YBR142W	YLR221C	positive
YIL017C	YER048W-A	negative
YHR056C	YPL065W	negative
YPL096C-A	YGR005C	negative
YPR166C	YMR096W	negative
YBR084C-A	YOL077W-A	negative
YDR159W	YDL083C	negative
YBR146W	YER151C	negative
YMR033W	YOR181W	negative
YHR172W	YIL139C	negative
YBR039W	YBL099W	positive
YER173W	YNL081C	negative
YJR086W	YAL041W	positive
YGL092W	YKL104C	negative
YBR175W	YPL138C	positive
YNL308C	YGL191W	negative
YPL118W	YBR079C	negative
YCR046C	YAR042W	negative
YPL020C	YOR194C	negative
YLR277C	YHR157W	negative
YKL211C	YDL045W-A	negative
YJL138C	YDR080W	negative
YDR424C	YDR439W	negative
YMR091C	YBL047C	negative
YGR281W	YLR221C	positive
YLR386W	YHR174W	negative
YMR048W	YDR150W	negative
YDR179C	YIL071C	positive
YPL020C	YKR095W-A	negative
YML094W	YHR169W	negative
YIL068C	YJL063C	negative
YOL086C	YJR006W	negative
YLR127C	YGL003C	positive
YDL007W	YDL090C	negative
YDR190C	YOR141C	positive
YNL031C	YDL045W-A	negative
YGL112C	YBR161W	negative
YNL062C	YLR238W	negative
YIL142W	YDL143W	positive
YDL077C	YGL061C	negative
YDL145C	YHR191C	negative
YMR068W	YGR048W	negative
YOR353C	YNL021W	negative
YBR119W	YKL016C	negative
YJL012C	YDR166C	negative
YML055W	YDR280W	negative
YOR270C	YPL219W	negative
YNL132W	YER082C	positive
YBR050C	YBL076C	negative
YKL018W	YLR115W	positive
YDR337W	YJR005W	negative
YMR284W	YKR066C	negative
YMR214W	YKR026C	negative
YJR076C	YMR028W	negative
YNR035C	YBR041W	negative
YPL126W	YGL051W	negative
YMR052W	YHR102W	negative
YJL173C	YOR065W	negative
YDR168W	YCR066W	negative
YDL108W	YER021W	negative
YPR057W	YDR341C	negative
YGR009C	YLR038C	negative
YKL029C	YDR356W	negative
YJR140C	YNL306W	negative
YNR023W	YOR281C	negative
YPL259C	YDL002C	negative
YLR033W	YHR174W	negative
YDR392W	YMR218C	negative
YIL126W	YML127W	positive
YLR028C	YHR012W	negative
YCR020W-B	YHR005C-A	negative
YNL151C	YPL180W	negative
YJL033W	YHR157W	negative
YIL109C	YBR010W	negative
YDR437W	YGL094C	negative
YNL167C	YDL095W	negative
YDR388W	YMR028W	negative
YPL096C-A	YML016C	negative
YPL019C	YPL022W	negative
YMR093W	YJR064W	negative
YHR200W	YDL147W	positive
YBR289W	YKR059W	negative
YNL047C	YMR075W	negative
YJL020C	YDR150W	negative
YAL011W	YDR334W	positive
YPL048W	YOR212W	negative
YLR226W	YML067C	negative
YHR026W	YLR029C	negative
YPR056W	YGR258C	positive
YJR092W	YJR123W	negative
YIL021W	YBR050C	negative
YPL038W	YJL063C	negative
YDR472W	YLR145W	negative
YJL031C	YCL037C	negative
YGL049C	YPL018W	negative
YPL122C	YNR050C	negative
YKL022C	YER008C	negative
YCL009C	YDL167C	negative
YDR369C	YPL106C	negative
YPR010C	YBL047C	negative
YDR483W	YDR004W	negative
YPL235W	YJL081C	positive
YGL145W	YOR323C	negative
YKR026C	YBR114W	negative
YKL211C	YOR179C	negative
YGR027C	YBL035C	negative
YKL010C	YKR026C	negative
YDL145C	YJR060W	negative
YJR082C	YJL081C	positive
YPL235W	YPL129W	positive
YHR058C	YDR067C	negative
YJR092W	YIL061C	negative
YCR046C	YER070W	negative
YHR216W	YBR065C	negative
YPL111W	YKR027W	negative
YHL019C	YDR028C	negative
YDR335W	YGL195W	negative
YML055W	YBR084W	negative
YNL061W	YER008C	negative
YHR197W	YBL039C	negative
YAL002W	YDL143W	negative
YDL145C	YBR167C	negative
YML091C	YOR332W	negative
YML015C	YDR145W	positive
YNL288W	YPL232W	negative
YDR363W-A	YPL255W	negative
YOR142W	YLR385C	negative
YDR041W	YBL090W	positive
YDR529C	YCL016C	negative
YHR216W	YGL200C	negative
YBL093C	YPL096C-A	negative
YMR153W	YGL147C	negative
YCR081W	YBL093C	positive
YGL145W	YER095W	negative
YGL124C	YBR098W	negative
YBR146W	YNL306W	positive
YBR041W	YNL153C	negative
YBR098W	YDR418W	negative
YMR263W	YDR322W	negative
YBR041W	YDR195W	negative
YFR040W	YDL102W	negative
YMR083W	YNL253W	negative
YDR156W	YDR086C	negative
YJR102C	YER106W	negative
YOR023C	YEL051W	negative
YDR483W	YKL109W	negative
YBR070C	YKR029C	negative
YNL172W	YAL030W	negative
YLL010C	YGL061C	negative
YMR153W	YNL056W	negative
YHR088W	YDL082W	negative
YHR077C	YDL093W	negative
YCL032W	YLR163C	negative
YHR041C	YDR166C	negative
YMR296C	YDR062W	positive
YNL244C	YPR041W	positive
YIL038C	YPL063W	negative
YDR097C	YOR297C	negative
YGR215W	YLL021W	negative
YOR295W	YNL192W	negative
YLR052W	YFR009W	negative
YOL012C	YDL147W	negative
YLR166C	YER159C	negative
YNL284C	YDR328C	negative
YPL118W	YDR041W	positive
YCR031C	YJL054W	negative
YLR238W	YGL090W	negative
YHR058C	YKL006W	negative
YPR182W	YNL147W	positive
YPR166C	YER050C	positive
YHL022C	YER019C-A	negative
YBR055C	YPR082C	positive
YBR119W	YDR437W	negative
YNL131W	YER089C	negative
YML102W	YOR317W	negative
YHR188C	YPR007C	negative
YPR168W	YGL020C	negative
YCL059C	YDL192W	negative
YER155C	YPL138C	negative
YMR095C	YLR439W	negative
YML117W	YJL069C	negative
YNL084C	YHR196W	negative
YDL148C	YDR292C	negative
YNL041C	YDL002C	negative
YPL061W	YJL203W	negative
YDR004W	YDR076W	positive
YKR008W	YLR321C	positive
YOR150W	YGR220C	positive
YHL001W	YNL222W	negative
Q0120	YNL076W	negative
YMR028W	YPR057W	negative
YOL005C	YHR143W-A	positive
YER147C	YPL013C	negative
YGR056W	YMR089C	negative
YPR051W	YDR322W	negative
YLR423C	YDR362C	negative
YKL018W	YDR175C	negative
YKR002W	YDR238C	negative
YMR246W	YCL016C	negative
YFR009W	YGL020C	negative
YER007C-A	YML129C	negative
YLL018C	YDR407C	negative
YNL250W	YCR073W-A	negative
YOR353C	YBL093C	negative
YER178W	YJL024C	negative
YPR166C	YML062C	negative
YOL086C	YDR469W	negative
YHR121W	YFR009W	negative
YIL104C	YPR066W	negative
YMR108W	YPL018W	negative
YBR052C	YDR334W	negative
YKL109W	YOL076W	negative
YJL201W	YPR180W	negative
YBL045C	YKL013C	negative
YDR424C	YHR191C	negative
YHR013C	YOL135C	negative
YHR165C	YOR106W	negative
YBL018C	YPL175W	negative
YAL043C	Q0140	negative
YPL220W	YKL186C	negative
YLR378C	YMR135C	negative
YDL195W	YGL197W	negative
YJL088W	YPR137W	negative
YHR090C	YPR023C	positive
YER103W	YJL183W	negative
YDR363W-A	YDR385W	negative
YOR260W	YMR089C	negative
YBR050C	YKL167C	negative
YGL151W	YKL181W	negative
YLR182W	YDL056W	positive
YOL076W	YGR083C	negative
YGL125W	YPL151C	negative
YGR078C	YMR270C	negative
YHR114W	YKL173W	negative
YHL002W	YNL186W	negative
YPL147W	YPR110C	negative
YFR044C	YDR469W	negative
YPR032W	YJL109C	negative
YCR095C	YGL223C	negative
Q0250	YPL011C	negative
YLR417W	YDR137W	negative
YGR063C	YMR296C	negative
YDR443C	YOR260W	negative
YOR293W	YDL090C	negative
YKL138C-A	YOR115C	negative
YFR052W	YDL033C	negative
YOR158W	YIR017C	negative
YBR130C	YLR288C	negative
YDR121W	YCL032W	negative
YKL190W	YHL001W	negative
YGR214W	YOR151C	negative
YDR337W	YJR137C	negative
YLR221C	YGR183C	negative
YPR049C	YDL083C	negative
YLL048C	YCL061C	negative
YOR138C	YGL223C	negative
YAR014C	YKR066C	negative
YPL023C	YHR024C	negative
YDR378C	YBR055C	positive
YBR181C	YPL078C	negative
YER157W	YPR131C	negative
YLR071C	YGR192C	negative
YDL099W	YDR195W	negative
YNR043W	YPL217C	positive
YMR260C	YPR162C	negative
YFR050C	YFR049W	negative
YOR352W	YPL234C	negative
YPL020C	YOR370C	negative
YML025C	YJR064W	negative
YJL050W	YPL190C	positive
YOR270C	YNR010W	negative
YPR105C	YKL092C	negative
YNL127W	YGR192C	negative
YDR171W	YJR043C	negative
YMR035W	YML032C	negative
YBR060C	Q0140	negative
YOR373W	YKL188C	negative
YER019C-A	YPL121C	negative
YBL022C	YBL025W	negative
YNL233W	YML081C-A	negative
YAL033W	YDR265W	negative
YAL002W	YDR432W	negative
YNL214W	YML016C	negative
YML075C	YDR471W	positive
YGL105W	YOR036W	negative
YMR033W	YDR238C	negative
YDR424C	YML041C	negative
YLR182W	YER111C	positive
YGL030W	YAL042W	negative
YHR172W	YBR229C	negative
YPL020C	YDR227W	negative
YDR430C	YDR310C	negative
YDR045C	YFL037W	negative
YPL084W	YLR025W	positive
YLR052W	YLR207W	negative
YKR001C	YKR065C	negative
YOL077W-A	YBL099W	positive
YBR175W	YOR115C	negative
YGL150C	YJR058C	negative
YDR460W	YOR261C	negative
YNL041C	YMR242C	negative
YGR264C	YGL105W	positive
YLR395C	YLR038C	positive
YNL006W	YKR025W	negative
YER157W	YGR120C	positive
YJL061W	YMR260C	negative
YMR288W	YIL034C	negative
YGR215W	YGL244W	negative
YEL037C	YDR407C	negative
YDR060W	YKR026C	negative
YDR381W	YDR001C	negative
YBR179C	YKL009W	negative
YGR091W	YBL026W	positive
YGR281W	YBR233W-A	negative
YBR031W	YER172C	negative
YGR008C	YFR037C	negative
YMR012W	YHR118C	negative
YMR052W	YNL082W	negative
YCR030C	YPL254W	negative
YPR010C	YMR230W	negative
YBR193C	YFR052W	negative
YNL047C	YGL227W	negative
YAL030W	YER006W	negative
YPL023C	YDR009W	negative
YFR031C-A	YJL090C	negative
YMR023C	YDL147W	negative
YGL025C	YDL136W	negative
YJR093C	YNL317W	positive
YHR156C	YCR012W	negative
YDR200C	YLR238W	positive
YFL022C	YOR249C	negative
YNR006W	YER006W	negative
YDL105W	YGR238C	negative
YHR027C	YER048W-A	negative
YKL016C	YFL037W	negative
YDR190C	YFL039C	positive
YGL240W	YDR331W	negative
YNR052C	YGR281W	negative
YNL026W	YGR129W	negative
YGL236C	YJL014W	negative
YEL036C	YPR112C	negative
YBR258C	YLR015W	positive
YDR175C	YPR041W	negative
YBL050W	YDL216C	negative
YHL002W	YPR094W	negative
YIL143C	YDL099W	negative
YBR125C	YPR110C	negative
YMR236W	YML114C	positive
YBL014C	YDL185W	negative
YLR203C	YGR048W	negative
YOR299W	YDR129C	negative
YNL232W	YDL111C	positive
YDL113C	YJL101C	negative
YMR077C	YML041C	negative
YLR357W	YLR371W	negative
YGR072W	YPL271W	negative
YGL127C	YHR060W	negative
YLR212C	YLR170C	negative
YBR105C	YKR083C	negative
YPL174C	YMR288W	negative
YLR362W	YIL104C	negative
YFL045C	YAL034C	negative
YMR227C	YPL011C	positive
YLR066W	YNL167C	negative
YGR056W	YER136W	negative
YLR003C	YPR137W	positive
YAL010C	YHR083W	positive
YMR260C	YLR288C	negative
YGR074W	YHR026W	negative
YHR188C	YNR043W	negative
YCR066W	YNL006W	negative
YGR232W	YNL301C	negative
YDR449C	YMR275C	negative
YOL051W	YHL004W	negative
YPL256C	YPR176C	negative
YLL041C	YPR057W	negative
YBR193C	YIR008C	negative
YOR045W	YOR078W	negative
YGL031C	YNL182C	negative
YER031C	YJL020C	negative
Q0045	YLR102C	negative
YER112W	YJL183W	negative
YPL234C	YOR061W	negative
YDL005C	YPR168W	positive
YHR001W-A	YNL139C	negative
YPR107C	YDR472W	negative
YHR158C	YPL075W	negative
YCR020W-B	YGR220C	negative
YMR246W	YDR439W	negative
YPR182W	YLR438C-A	positive
YDR422C	YDR439W	negative
YKL154W	YOL021C	negative
YAL034W-A	YHR128W	negative
YDR429C	YDL088C	negative
YBR143C	YMR153W	negative
YGR216C	YJL026W	negative
YOR178C	YOR375C	negative
YIL143C	YPL122C	positive
YMR096W	YKL119C	negative
YMR224C	YGL147C	negative
YIL072W	YDL033C	negative
Q0130	YNL330C	negative
YLR029C	YOR116C	negative
YLR071C	YMR150C	negative
YKL104C	YDL044C	negative
YHR005C	YDR041W	negative
YPR036W	YOR194C	negative
YOR260W	YDR164C	negative
YDR027C	YPL237W	negative
YNR010W	YDR129C	negative
YKL013C	YNR017W	negative
Q0250	YDR469W	negative
YAL041W	YHR051W	negative
YDL203C	YDR449C	negative
YJL066C	YIR017C	negative
YGL249W	YAL030W	negative
YDR019C	YML069W	negative
YDR168W	YDR164C	negative
YIL097W	YNL192W	negative
YJL088W	YER149C	negative
YPL118W	YPR162C	negative
YDL004W	YDL165W	negative
YDR424C	YKL028W	negative
YLR066W	YDR037W	negative
YDL074C	YGR167W	negative
YFL041W	YDR404C	negative
YKL002W	YDL005C	negative
YLR325C	YDR301W	negative
YBL021C	YIL034C	negative
YDR099W	YJL034W	negative
YIL038C	YOL096C	negative
YGL086W	YDL029W	negative
YNL282W	YLR145W	positive
YDR298C	YIL072W	negative
YGL238W	YDR341C	positive
