IDA	IDB	Label
Q7LBR1	P59780	negative
Q9H503	O96017	negative
P06213	Q9UJX4	negative
Q9UDW3	Q9BV90	positive
Q92841	O43143	positive
Q86VW2	P30049	negative
P62316	Q9H503	negative
Q52LA3	Q9BWH6	negative
Q92922	P21675	positive
O00232	P36894	negative
Q6P2E9	P30049	negative
P18858	P82279	negative
Q86VN1	P18858	negative
O00422	P14867	negative
Q96L91	P82930	negative
P28702	O43556	negative
Q15417	Q99613	negative
Q12846	O00161	positive
P49721	Q96JC1	negative
Q9H3R5	Q7L1Q6	negative
Q9BQE4	Q9H4B7	negative
Q9Y2R9	Q9BYN8	positive
P26012	Q13158	negative
O95696	Q8WUM0	negative
Q9Y291	O75971	negative
Q9UPZ3	Q13227	negative
P18859	Q14118	negative
Q8N201	Q6P2C8	negative
Q6ZYL4	P24539	negative
O94864	Q9Y3B4	negative
P62736	Q92599	negative
Q8WW43	Q06323	negative
Q13148	O14810	negative
Q9Y5N6	Q96AJ9	negative
Q92769	Q9UKU7	negative
Q96FE5	O60315	negative
Q92828	Q9BUJ2	negative
Q99460	Q8IUR7	negative
Q9HD42	O15212	negative
Q6WN34	P62318	negative
Q9BUN8	Q99595	negative
Q8IXI1	Q92828	negative
Q8NCE0	Q9HAV0	negative
O60260	P61803	negative
O14810	O75150	negative
O43451	P62487	negative
P08588	Q9Y2R5	negative
O94887	O75251	negative
Q99549	P82914	negative
Q15910	O15143	negative
Q8N8D1	Q07021	negative
O94805	Q96Q27	negative
Q14194	Q9Y2Q9	negative
Q9BUL9	Q14563	negative
P15884	P62316	positive
O14497	Q02880	positive
Q5XUX0	P15056	negative
Q9Y570	P07900	negative
Q13367	P17936	negative
O75947	P83436	negative
Q08945	P07910	positive
Q9NRH3	Q92905	negative
P11388	Q07864	positive
O60783	Q8TD19	negative
P26368	O60231	positive
P53677	Q01955	negative
Q9H269	P04637	negative
Q8WW43	Q9UM13	negative
Q92535	Q05048	negative
Q9H814	Q86UW6	negative
Q9HAU5	Q14202	negative
P03891	P15170	negative
O00743	O75818	negative
P19320	Q9H944	negative
Q9NUP9	Q9H6S1	negative
Q6P2Q9	Q9Y576	negative
P55735	O15446	negative
O43556	Q96PV6	negative
Q9UBN7	Q9Y576	negative
O15270	Q9BUE0	negative
P53677	Q9Y5S9	negative
O15230	Q9UIG0	negative
Q9H9Y6	O43915	negative
Q9BRP8	Q9H1I8	negative
P61513	P46778	positive
Q9Y3D9	Q9Y676	positive
Q9UP83	Q9Y2V7	positive
O60783	O95999	negative
P03891	O60563	negative
O75964	Q15750	negative
Q6P2E9	P82914	negative
O43719	Q9UBQ5	negative
Q96PV6	O75486	negative
P18507	Q14202	negative
Q9Y5B0	Q13283	negative
P01116	Q9UL63	negative
O14920	P18859	negative
Q6NUQ1	Q9H1I8	negative
O75533	P56556	negative
Q16363	P35659	negative
Q96GM8	P56556	negative
Q92828	P09958	negative
Q6ZRS2	P55268	negative
Q15208	Q13797	negative
P53999	Q9H0U3	negative
Q8IXM2	P51610	positive
O94805	Q8NFD5	positive
Q9Y4Y9	P49642	negative
P05154	Q92794	negative
P25791	P10646	negative
P09874	P78527	positive
P26718	Q9BWJ5	negative
P61966	Q8NFZ0	negative
O43257	Q9H1I8	negative
P35269	P30876	positive
Q16594	Q16576	positive
Q63HQ0	Q9NVR2	negative
P18564	Q15428	negative
P16144	Q08170	negative
Q9NRF9	Q99460	negative
O60830	Q9GZS1	negative
O14910	Q8N257	negative
Q8WYQ5	Q5YLB2	negative
P49643	P56282	positive
Q86U70	Q9UPM8	negative
Q9Y587	Q99460	negative
Q08722	Q7RTV0	negative
Q9NPJ6	Q9UPM8	negative
P36897	P36954	negative
Q96Q27	P62910	negative
P42702	Q9UL63	negative
Q16560	P06239	negative
O75712	O75533	negative
Q04917	P08238	positive
Q92766	Q13363	positive
P07942	Q9UBB5	negative
P82912	O60907	negative
P15927	P11387	positive
O15111	Q15596	positive
Q96FV9	P10646	negative
Q13415	O14828	negative
Q96RK1	Q9UIM3	negative
Q6WN34	P62316	negative
O75448	Q9Y4A5	positive
Q6UW60	Q9Y5S9	negative
P35606	Q9BXJ9	negative
O60925	Q9UP83	negative
Q13112	Q96EL2	negative
Q9Y2X7	Q9NWU2	negative
Q86W51	Q96RN5	negative
Q96AJ9	P43243	negative
Q9H0E3	P52907	negative
O43292	P47870	negative
P20749	Q04206	positive
P61586	Q6PUV4	negative
Q99436	P24821	negative
P29992	Q9Y2X0	negative
Q9BWJ5	Q15427	positive
Q8N9N2	Q13576	negative
O00203	Q9NWX5	negative
Q6ZN18	Q9BRB3	negative
P62140	Q99996	positive
P41279	P29374	negative
P82930	O43196	negative
O95402	P82675	negative
P26992	Q99595	negative
Q6UWZ7	P26012	negative
Q96KG9	Q9NV31	negative
O94992	P14867	negative
O15315	P47870	negative
Q13797	Q9UBT2	negative
O95696	P30049	negative
O15212	P29279	negative
P21926	Q8WUA4	negative
Q9UBW7	Q6P1J9	negative
P78352	O14617	negative
Q06643	P35244	negative
Q9H5N1	Q9Y6J9	negative
P54198	P52732	negative
P26992	P99999	negative
P04844	Q9UBD5	negative
A0JLT2	Q92616	negative
Q4G0F5	Q10570	negative
Q9Y3U8	Q9NR33	negative
Q96GY3	Q9H0U3	negative
Q9UNM6	Q92535	negative
P41231	Q15024	negative
Q8IZQ8	Q13367	negative
Q07864	Q9H9E3	negative
Q9Y2R9	O15235	positive
Q8IYB3	P35659	positive
Q92785	O14828	negative
O95452	Q8N8D1	negative
P68366	Q7L1Q6	negative
Q8N8D1	P10415	negative
Q8IY63	P82930	negative
Q13503	Q9H5N1	negative
Q6PI98	O95239	negative
Q8N3R9	Q14563	negative
Q13888	Q6PI98	negative
Q96JC1	O95777	negative
P53677	Q9NP66	negative
Q9Y399	Q13283	negative
O75251	P16989	negative
Q9H269	P61244	negative
Q9Y2R9	P50148	negative
Q96JC1	Q6P2C8	negative
A0JLT2	P01574	negative
Q13503	Q9UHV7	positive
P22681	Q14202	negative
P09884	Q02880	positive
Q01094	Q9HCM2	negative
O00571	O15270	negative
O94913	O15143	negative
P30049	P78364	negative
O14979	Q9Y2R5	negative
O15111	Q13576	positive
P26599	Q9UKF6	positive
O60830	P50402	negative
Q9H1A4	P02786	negative
Q9NYJ7	Q13367	negative
Q96RK1	O15392	negative
Q13683	P18124	negative
O15212	Q9Y6C2	negative
Q86W51	O75817	negative
P43405	Q9Y2Q9	negative
Q96FE5	Q9BZR6	positive
Q9H503	Q96T58	negative
O60870	Q9NPI8	negative
O95696	Q5T2T1	negative
Q13009	Q9H0U3	negative
P53999	Q9UPM8	negative
Q9Y265	Q9UBL3	positive
Q9Y490	Q96AJ9	negative
O60315	P51805	negative
O94777	O75390	negative
Q13368	Q92905	negative
Q93034	Q9P0M6	negative
Q15334	P78364	negative
Q00535	Q15744	negative
Q9Y2R5	P78346	negative
P47755	Q08945	negative
P18858	Q8TBF4	negative
Q9UBB5	P82673	negative
Q8IX12	O75712	negative
P19388	Q8TCJ2	negative
Q9UPM8	P08195	negative
O95707	Q9H269	negative
P26599	Q8NFY4	negative
Q9H9A7	P59780	negative
P56134	O00303	negative
Q9H2F5	Q9H4B7	negative
Q5XUX0	Q9UMS4	negative
P51787	P59780	negative
P15018	Q8N2Z9	negative
Q6UWZ7	O95452	negative
P03928	P09661	negative
Q04727	P61160	negative
P07942	Q04864	negative
P00533	Q96EY7	negative
Q8N668	Q8N8D1	negative
P35606	O75818	negative
Q9Y490	P14923	positive
Q9HAV0	O75362	negative
Q99519	P15036	negative
Q9NRL2	Q5SXM2	negative
Q8IY57	Q8TCJ2	negative
P05412	Q99519	negative
Q13683	P35442	negative
Q96EV8	P18564	negative
O15084	Q14442	negative
Q9H269	P05198	negative
Q13671	O60870	negative
O60341	P82675	negative
P39656	Q06643	negative
P68431	Q9NUV7	negative
Q8IWI9	Q8NBT2	negative
Q9NP92	Q9NQ66	negative
P26012	P11831	negative
P51151	Q96LT9	negative
Q9P086	P42702	negative
Q9NZ42	Q9Y676	negative
Q8TCJ2	P26441	negative
P00403	P49427	negative
P17301	Q03188	negative
O15230	Q8IY63	negative
O15212	O94776	negative
Q02577	Q96J01	negative
Q99741	Q13416	positive
O94805	O75947	negative
P05067	Q52LA3	negative
Q8TCJ2	P09382	negative
Q155Q3	Q9BRB3	negative
P62487	Q9Y3D3	negative
Q13797	P61758	negative
Q9UPM8	Q14653	negative
Q9UPZ3	Q99708	negative
Q9H5N1	O94864	negative
Q9BYN8	P07996	negative
O43719	Q9NVS2	negative
P29374	Q6PD62	negative
O60783	Q96GY3	negative
Q92990	P59780	negative
O94763	Q99519	negative
O60783	P14867	negative
P56381	P78352	negative
Q9UKM9	Q5YLB2	negative
P56385	Q09472	negative
P78367	P35222	negative
Q9UDW3	Q9NXF1	negative
Q9Y2R5	P25054	negative
Q92535	Q13526	negative
O00566	Q14202	negative
P62917	O95696	negative
Q6UW60	Q8NFZ0	negative
P04637	Q9Y2V7	negative
O43390	Q08211	positive
O14979	Q9UJF2	negative
Q9UHA4	P51858	negative
P78367	O60313	negative
P01374	Q9NWU2	negative
P12004	P11387	positive
P11047	Q9NV31	negative
Q9Y6W5	Q9Y4W2	negative
Q92466	O15270	negative
Q6IBW4	P59780	negative
Q9Y3D5	P63165	negative
P33151	Q96EE3	negative
P49427	Q92896	negative
P08107	Q9UKL0	positive
P07942	P24941	negative
O75448	Q9UKU7	positive
Q8TDZ2	Q9UQ35	negative
P32780	P30049	negative
Q5H9R7	O15550	positive
P33993	Q9Y570	negative
P53677	P46199	negative
P47756	P43351	negative
P53677	Q9UK45	negative
Q13352	Q6IPU0	positive
Q8NFY4	P62913	negative
Q9NYJ7	Q02878	negative
Q86Y82	O94913	negative
Q9UBW7	Q9UIW2	negative
Q5XUX0	Q9BQA1	negative
Q15393	Q9H633	negative
P55201	Q14202	negative
Q13683	Q9Y399	negative
Q96NW7	O43915	negative
P68431	Q06643	negative
P19320	Q07666	negative
O14920	P00403	negative
O95696	Q8N8D1	negative
Q9H633	P30876	negative
Q99595	Q08170	negative
Q9NQT4	Q06265	positive
P26368	Q5YLB2	negative
Q9P086	Q99460	negative
O95139	O14910	negative
Q96JC1	Q9P253	positive
P35606	P08962	negative
P51665	Q15008	positive
Q9Y2X9	Q86XN7	positive
P25490	Q13683	negative
Q16665	Q9NUV7	negative
Q6IA86	P46977	negative
O15270	P51805	negative
Q9Y2R9	Q15542	negative
Q5SXM2	P16278	negative
P18859	Q9BUE0	negative
Q92667	Q86W42	negative
Q9Y576	Q15648	negative
Q13535	Q99595	negative
O75558	Q9NUV7	negative
P62879	Q14563	negative
O94805	Q15370	negative
P07996	P26006	positive
Q13368	P61024	negative
O43752	Q8N8D1	negative
Q9Y3F4	P62308	positive
Q9Y6I7	P61218	negative
Q96AJ9	P55884	negative
Q13158	P25445	positive
Q92535	O43143	negative
P82912	Q9Y576	negative
Q8IVI9	Q9BRB3	negative
O00203	P10276	negative
Q9BSJ2	P56556	negative
O95452	P45985	negative
Q15022	Q9NS68	negative
P78352	Q8WUA4	negative
P41002	Q4G0F5	negative
Q9NX70	Q96RK1	negative
O60341	P37275	positive
Q99879	O60664	negative
Q15545	Q9UIW2	negative
P15170	Q9NUV7	negative
Q6UWZ7	Q99728	positive
Q9NYJ7	P14868	negative
P82663	P61160	negative
Q9UBW7	O60749	negative
O75558	Q13009	negative
O15145	P59998	positive
P82675	O94973	negative
P33151	O14810	negative
Q9Y490	Q6PI98	negative
Q01094	Q96EL2	negative
O75251	Q9UQ35	negative
Q8TEQ6	Q9Y653	negative
Q9Y2X9	P61964	positive
Q8WW43	O00548	positive
Q9UBW7	Q9NVP2	negative
P01111	Q12888	negative
Q08499	O95359	negative
O95059	P78527	negative
Q13330	Q8NFY4	negative
P31946	P34932	positive
Q9UJF2	P29374	negative
P24863	Q96EL2	negative
Q96GM5	Q9UQ35	negative
P63208	O75170	positive
O75379	O15446	negative
Q9P2J5	Q01518	negative
Q13112	Q9NVA2	negative
Q9BW27	Q9NP92	negative
P29083	Q63HQ0	negative
Q13838	P34059	negative
P06576	Q86W51	negative
P48556	Q9UHD8	negative
P13984	P61803	negative
P15018	P15391	negative
P53677	P10600	negative
P35226	O75964	negative
P53539	Q12888	negative
P49767	P24821	positive
O00148	Q13287	positive
P50402	Q9H503	positive
P62277	P07900	positive
Q92572	Q9UL46	negative
Q14442	P10600	negative
Q9HB96	P61758	negative
Q9Y291	P13726	negative
P10155	Q9UKV5	negative
O75593	O75376	positive
Q14202	Q8IXH7	negative
Q13114	Q9Y2V7	negative
Q9HAV0	Q9NQP4	negative
O95452	O75170	negative
Q9H5N1	Q15596	negative
P18564	P30281	negative
Q12905	P52272	positive
P31947	P27348	positive
O15297	Q16533	negative
Q9ULK4	O60244	positive
P41231	Q14563	negative
O60830	P62875	negative
Q9ULK4	P78367	negative
Q5TA45	O75712	negative
Q9HD42	Q9Y587	negative
P26012	Q6WCQ1	negative
Q9UP83	P55268	negative
P11021	Q4G0F5	negative
Q8IXM2	Q9UIM3	negative
P49642	Q15276	negative
P49736	O00622	negative
Q9H9F9	P18564	negative
P51665	Q96EY7	negative
Q96LT9	O60447	negative
Q92841	Q6PUV4	negative
O00203	P49336	negative
Q9UKB1	Q9H9Y6	positive
Q8NFY4	P60842	negative
Q9H269	Q9Y248	negative
Q86TM6	Q9UBV2	positive
O60925	Q6IE81	negative
P01137	Q9UPM8	negative
Q6WN34	A6H8Y1	negative
Q9Y2X9	Q15291	positive
Q63HQ0	Q9UPM8	negative
Q13309	P50750	positive
O95149	Q92547	negative
O14617	O95163	negative
Q14676	P78527	positive
Q12904	P49643	negative
Q8NFY4	P62318	negative
P42702	O60885	negative
Q9BSV6	O60271	negative
Q13009	O95295	negative
Q92900	Q9H490	negative
Q63HQ0	P07814	negative
O94805	Q96L91	positive
O15145	Q9UDW3	negative
P51665	Q6PUV4	negative
Q9BZM6	P26992	negative
O00257	P56556	negative
Q8IY57	P05387	negative
O15169	P84022	positive
P56134	O95613	negative
P82930	Q8IZH2	negative
P07910	Q06643	negative
O95452	Q8IYB3	negative
P56385	O75947	positive
O60830	P12314	negative
O43451	Q13868	negative
P53677	P35637	negative
Q15843	Q8NFZ0	positive
O60783	Q12834	negative
Q13111	P31323	negative
Q6ZYL4	P43243	negative
Q9Y587	Q02880	negative
Q5S007	Q6PUV4	negative
P49848	O94864	positive
P23458	Q9H490	negative
Q96HS1	Q9BTC8	negative
O75529	Q86UW6	negative
Q8NBT2	P82914	negative
Q9UPZ3	P62316	negative
Q04724	O14828	negative
Q8N5Y2	Q16787	negative
Q9NUP1	Q92618	negative
P20749	P26012	negative
Q9HB96	Q9NZ42	negative
P61803	Q9HBM1	negative
Q96EL2	Q9UL45	negative
P55036	P25786	positive
O15047	Q4G0F5	negative
O60296	Q6PUV4	negative
Q9Y2Q9	Q9H9E3	negative
P49642	Q8WUW1	negative
Q96KG9	Q99879	negative
P01111	Q15573	negative
P55201	Q96RK1	negative
Q13683	Q96GM5	negative
P00403	O95999	negative
Q9NVS2	Q9Y3D3	positive
Q96EY7	Q8IXH7	negative
P82909	Q9UKF6	negative
Q9Y570	P51531	negative
P30049	Q14145	negative
Q9Y248	P82663	negative
P82912	Q13163	negative
Q9Y2R9	Q8N0S6	negative
O95452	P19387	negative
P15018	Q15573	negative
Q9NR33	Q92828	negative
P82663	P29279	negative
Q6ZW49	Q9UMN6	positive
Q9BUN8	Q9GZP9	positive
Q13009	P53539	negative
P26358	Q14563	negative
Q13683	P43243	negative
Q9Y2R9	P78325	negative
Q8IVT5	Q9UPM8	negative
P33993	P82675	negative
O95139	Q16795	positive
Q8N3Y1	P05387	negative
O15379	Q6ZRS2	positive
O94805	P07814	negative
Q9UJX6	Q9Y6J9	negative
Q9H1A4	Q9Y624	negative
O00232	O00233	positive
O95139	P49757	negative
P47756	O15360	negative
Q9Y2R9	Q96F86	negative
P32121	P82675	negative
O15514	Q9NVH2	negative
Q8N201	O15265	negative
Q86VW2	O75446	negative
Q06587	P82650	negative
P19320	Q14152	negative
Q969F9	P48745	negative
P16144	O15239	negative
O14495	Q96EY7	negative
P59998	P82914	negative
O15111	Q96HS1	negative
O95059	Q96MW5	negative
Q99966	P82921	negative
Q92643	Q9HAV0	negative
O15297	Q8IWI9	negative
O60341	Q14202	positive
O14910	Q02543	negative
P13612	O15446	negative
Q07954	Q9NVS2	negative
Q92535	O00268	negative
Q9NUV7	Q9UL63	negative
P14678	Q6UW60	negative
Q86Y82	O95059	negative
Q8IZL8	P30049	negative
Q9Y3U8	Q9Y624	negative
P82930	Q9BQE4	negative
P35858	Q92618	negative
O75586	Q15528	positive
O15297	Q07955	positive
Q00839	Q9H0E3	positive
Q8WX92	P11047	negative
O95613	Q96LT9	negative
O60341	Q92766	positive
Q9Y570	Q9HBM1	negative
Q6PI98	Q04721	negative
P78346	Q9UL63	negative
P17181	Q7L1Q6	negative
Q8IWI9	P59998	negative
P42356	P23467	positive
P42702	P12755	negative
O14920	Q9GZS1	positive
Q9Y6J9	Q9H490	negative
Q92878	Q92618	negative
P09382	P56556	negative
Q9BUB5	O75712	negative
Q9BRV8	Q08170	negative
P60709	P62258	positive
P10646	Q15022	negative
P63096	Q9Y291	negative
Q9Y587	Q15910	negative
Q12824	Q86U86	positive
Q16594	P21675	positive
P50402	Q92618	negative
Q96FZ7	Q6PI98	negative
O60296	Q8WUA4	negative
Q9Y570	Q10567	negative
Q9Y6J9	P82675	negative
Q9BVI0	P61803	negative
O15400	P19387	negative
P19387	Q75QN2	negative
Q99519	Q7L1Q6	negative
P06746	Q9UBW7	negative
Q96JC1	P82933	negative
Q9UPZ3	P55316	negative
Q9UKN8	Q9NVS2	negative
Q8N201	Q12888	negative
O95696	P81274	negative
P47755	Q8NFD5	negative
P50539	Q7L2Z9	negative
O75964	Q9ULH1	negative
Q92989	P24821	negative
Q9Y3U8	P26718	negative
P53677	P78325	negative
P22681	Q13094	positive
Q9NPB6	Q92616	negative
O15446	Q13163	negative
Q9H1I8	Q9NVR2	negative
P05546	Q9UMN6	negative
Q9HCI7	P15170	negative
Q13443	Q4G0F5	negative
P46779	Q9NWU2	negative
P06400	Q5YLB2	negative
Q9H0D6	O75947	negative
P10275	Q9HAV0	negative
O60271	O00221	positive
Q9NRH3	Q9UBW8	negative
Q9Y3D5	Q14186	negative
Q01094	Q8NFY4	negative
P51965	P00846	negative
P51665	P82675	negative
O95696	P07947	negative
P07942	Q9H9A7	negative
Q96RK1	Q13309	negative
Q15052	Q6PUV4	negative
Q92785	Q14563	negative
P46199	P63261	negative
Q9BQ87	Q96FI4	negative
O15270	Q92547	negative
P32780	P31323	negative
Q15003	Q9Y2R5	negative
P62318	Q7L1Q6	positive
O43719	Q9Y2A7	negative
Q9UJX4	P82675	negative
Q9Y291	P61024	negative
P21675	O94776	positive
Q9UKB1	Q9Y2S0	positive
P53677	O00213	negative
P46199	O60870	negative
O95696	Q6IE81	positive
Q9UDY8	P82912	negative
Q13454	Q13443	negative
Q15696	Q06323	negative
Q16594	P62826	positive
O60341	O94887	negative
Q9BZM6	Q13112	negative
Q9UHD2	Q9BZM6	negative
Q9Y6K9	O60271	positive
Q96RK1	P62906	negative
P61981	P31946	positive
Q9UHA3	Q9Y4W2	negative
P17301	Q9H633	negative
P26599	P56556	negative
P07359	Q8N5Y2	negative
O60341	Q13330	positive
Q96AJ9	Q9BWH6	negative
Q9BRX5	Q9NQ66	negative
P16104	Q9HCM2	negative
P29475	P10619	negative
P51805	Q96J01	negative
Q02878	P08238	positive
P62258	Q6Q0C0	positive
A1Z199	P36542	negative
P18859	P56381	positive
O75182	Q96ST3	positive
P35858	O60664	negative
P52292	Q13576	positive
P82909	Q9UHI5	negative
Q96S52	Q9NS68	negative
Q8N3C0	Q86W51	negative
P82914	Q6P2C8	negative
Q6IPU0	Q8N2Z9	positive
O75886	O43556	negative
Q96AJ9	Q06323	negative
P42356	O43707	positive
P23258	Q9Y587	negative
P56381	P27695	negative
P67775	P30154	positive
Q8WUM0	P52948	positive
Q9H2X6	Q6PUV4	negative
Q6WN34	Q9UM13	negative
O60925	Q63HK5	negative
O60783	Q15653	negative
O14745	Q96JC1	negative
Q15554	P49959	positive
Q9Y4A5	P56556	negative
Q9UPZ3	O75486	negative
P02452	Q96AJ9	negative
Q5VWG9	P52655	positive
Q6UW60	Q9Y253	negative
Q9UKU7	Q8N726	negative
P49757	Q9H503	negative
P84098	O75771	negative
Q99496	P08107	positive
O75446	O14497	positive
Q9H840	Q8TCJ2	negative
Q92535	P55316	negative
Q16401	O60830	negative
Q12769	Q6WN34	negative
O15212	Q9Y6J9	negative
P62736	Q9UKU7	negative
P02452	Q9H0U3	negative
Q9Y2Q9	P05386	negative
P26718	Q96BN2	negative
O75964	Q969N2	negative
Q13368	P09429	negative
P82914	O75150	negative
Q9UBU8	O60870	negative
O60830	Q8WYQ5	negative
P82673	Q71DI3	negative
Q8IXM2	O95402	negative
Q9P287	Q7L2Z9	negative
P61289	Q5YLB2	negative
O00203	Q9Y399	negative
P82912	Q9NVS2	positive
Q96BN2	Q8TDH9	negative
O75970	Q9GZS1	negative
Q92922	Q00403	positive
O75964	P17301	negative
Q92535	P09429	negative
Q9Y2X9	Q14442	negative
Q13443	P29374	negative
O95139	Q04917	negative
P38159	O95452	negative
P12757	Q6UW60	negative
Q8IXI1	Q14202	negative
O43913	Q9UBD5	positive
P51587	A6H687	positive
P82909	P49736	negative
Q13683	Q9Y3D3	negative
O94763	Q9Y2V7	negative
O15212	Q9BT78	negative
Q96EV8	Q9H0U3	negative
O60671	P00403	negative
P00846	P62306	negative
P36941	Q9Y2V7	negative
Q96RN5	P82650	negative
O95257	P06493	positive
O95696	P36894	negative
O60925	Q9BYG4	negative
Q14781	Q9HCM2	negative
P53677	O94973	negative
Q9Y3D5	Q9NPB6	negative
Q92613	Q8NFY4	negative
Q15208	Q9NP92	negative
Q9UJX5	Q9UJX4	positive
Q9Y2Q9	Q13367	negative
P33991	P82650	negative
Q9H0H0	Q9Y587	negative
P53999	P56381	negative
O00203	P59998	negative
P07288	Q9Y2Q9	negative
Q9H269	Q9NVP2	negative
Q9H269	P18507	negative
P82909	Q09472	negative
P05154	Q9NUX5	negative
P55735	Q9UBW8	negative
P09086	P01111	negative
Q9UHV2	P00846	negative
O94887	P29374	negative
P30260	Q9UM13	positive
Q969F9	Q14194	negative
Q15543	P18564	negative
Q00839	Q9Y570	negative
P54274	Q9Y653	negative
P54105	Q63HQ0	negative
P56134	Q6UW60	negative
Q06323	P48357	negative
P19447	P49959	positive
Q14746	P05387	negative
P98161	Q7RTV0	negative
P12643	Q6PUV4	negative
Q9NUP9	Q04726	negative
P12277	Q96HS1	negative
Q13158	P54277	negative
Q52LA3	Q15836	negative
Q14643	P49207	negative
P07996	O75077	positive
O14910	Q8WUA4	negative
Q9UNL4	Q8TBF4	negative
P20226	P36954	positive
Q155Q3	Q9Y6R4	positive
Q9Y291	O00189	negative
O75448	Q9BUE0	positive
P35606	Q9NUP9	negative
Q96NW7	P22612	negative
O94887	P37287	negative
Q13889	Q6PUV4	negative
O15379	Q9Y2Q9	negative
Q969F9	Q96GM8	negative
P18859	P20339	negative
P62312	Q9H5N1	negative
P68036	Q9Y399	negative
P03891	P23528	negative
P82930	P13861	negative
Q99963	O60870	negative
Q9H7Z6	P82673	negative
Q9H1A4	Q9H0H0	negative
Q07955	Q99459	positive
Q13367	P59780	positive
P24941	P24821	negative
Q14746	O15143	negative
Q9Y6K9	Q86YV9	negative
Q9UJX6	P84090	negative
Q9HD42	Q96EY7	negative
P56134	P24539	positive
P05496	P36954	negative
Q96BN2	P68400	negative
Q15046	Q96EL2	negative
O75410	Q15744	negative
P02751	Q12996	negative
Q9UK53	P56381	negative
P27540	P18859	negative
P08588	Q9Y570	negative
Q8TEX9	Q86W51	negative
Q9NRL2	Q8N257	negative
P63000	Q8TBF4	negative
P53999	Q12789	positive
Q99460	Q99801	negative
Q9BYN8	Q9NYJ8	negative
P78527	Q14686	positive
O00443	Q9H9Q4	negative
P26992	Q99613	negative
P18859	Q6P1X5	negative
Q9Y6J0	Q9UKU7	negative
Q6IA86	P46531	negative
Q99558	Q6UW60	negative
Q92665	P01111	negative
Q15393	Q9NP92	negative
Q9Y576	Q12874	negative
Q9HBI1	Q96J01	negative
O15287	Q00597	positive
Q99460	O43196	negative
Q9HB96	P62873	negative
Q9H9E3	Q9Y676	negative
O15372	Q96J01	negative
Q63HQ0	Q9UBF6	negative
O95257	P01574	negative
Q9ULG1	P10619	negative
Q9H269	P62316	negative
Q9H4B7	P82675	negative
Q9Y653	Q9H9F9	negative
Q5XUX0	P49736	negative
P62736	Q63HQ0	negative
P48556	O43242	positive
Q6ZN18	Q13576	negative
Q9UPM8	Q13287	negative
P52630	Q96EL2	negative
P05107	Q9Y587	negative
P61077	P56556	negative
Q12959	Q9H1I8	negative
Q6WN34	O15127	negative
Q8TEY7	O14979	negative
O43184	P61160	negative
O14920	P62487	negative
P22612	P11047	negative
O43451	O60934	negative
P18858	O95452	negative
Q9H4L4	Q9BRB3	negative
O75436	Q9UBQ0	positive
Q12959	Q9H633	negative
Q13683	O15360	negative
O14617	P29475	negative
O60925	Q5XUX0	negative
P63096	Q9HCI7	negative
P17181	Q5SXM2	negative
P56381	P28482	negative
O95059	Q9H9E3	negative
Q06643	Q9Y6Q5	negative
P63096	Q9GZS1	negative
Q9NP92	P06734	negative
P11388	Q9Y3D5	negative
P08238	O15111	positive
Q92993	Q13576	negative
O15145	Q6ZYL4	negative
Q86UP2	Q14181	negative
Q14181	P24941	positive
P53539	Q8ND76	negative
P01111	Q9UKT8	negative
P63208	O60907	positive
P56381	P61803	negative
Q8N8D1	Q13287	negative
O95295	Q06323	negative
Q9NVS2	P29317	negative
Q13487	Q9NVA2	negative
Q9NR30	Q9UPM8	negative
Q00597	Q9Y2R5	negative
O94887	P68431	negative
O95452	P37173	negative
Q9H5N1	P04843	negative
Q9H269	O14893	negative
Q96FV9	P56556	negative
Q16533	P82914	negative
P42704	Q13616	positive
Q14444	P18084	negative
Q16533	P46108	negative
O60231	P18564	negative
O75529	P53677	negative
P40189	O15239	negative
Q9HAV0	O00303	negative
Q9NYJ7	Q9BWJ5	negative
P84098	Q9HCE1	positive
Q9Y248	O95059	negative
Q8TCJ2	Q9Y2V7	negative
P03928	P56381	positive
P19320	Q9NUW8	negative
O75446	O00422	positive
Q9UNL4	Q13797	negative
P41743	Q63HQ0	negative
P41231	O95067	negative
P05546	Q14691	negative
Q8N3U4	Q9UBB5	positive
Q86UP2	Q8NFY4	negative
Q96JC1	Q9Y3D3	negative
Q9BYN8	Q9H4L4	negative
Q9Y2Q9	O75182	negative
Q93034	Q5SXM2	negative
Q9UNE7	P29475	positive
Q9UKN8	O75712	negative
P26012	Q9UJF2	negative
Q15054	Q9H4B7	negative
Q06643	Q16787	negative
P82650	Q969H6	negative
O60566	P47870	negative
P53677	O94805	negative
Q96L91	Q15906	positive
O60783	P09884	negative
Q7KZ85	Q9H0E3	negative
O00443	Q9BSI4	negative
Q9NYJ7	Q00403	negative
P05546	Q13148	negative
P10646	Q53T94	negative
P56385	P30049	positive
P08579	P01111	negative
Q9HB75	P12111	negative
O75558	O75818	negative
O43719	O14495	negative
P60896	P82664	negative
O14828	O95251	negative
O75461	Q13576	negative
Q01518	O14929	negative
Q96G21	P18858	negative
Q9BQ87	Q9NSP4	negative
A0JLT2	P14867	negative
O75843	Q9HAV0	negative
Q86U86	P61160	negative
Q9NVS2	P08238	negative
P51805	Q9UIW2	positive
Q8TCJ2	Q9P287	negative
P56385	P49757	negative
Q9Y676	Q9NPI6	negative
P15923	Q01518	negative
Q969F9	Q13367	negative
P60709	O96019	positive
